System,st_teff,st_teff_uerr,st_teff_lerr,Pflag,pl_projobliq,pl_projobliq_uerr,pl_projobliq_lerr,st_psi,st_psi_uerr,st_psi_lerr,Author_string,Ephemeris_reference,pl_letter,st_name,tic_id,pl_ratdor,pl_ratdor_uerr,pl_ratdor_lerr,pl_bmassj,pl_bmassj_uerr,pl_bmassj_lerr,pl_orbeccen,pl_orbeccen_uerr,pl_orbeccen_lerr,st_mass,st_mass_uerr,st_mass_lerr,st_radius,st_radius_uerr,st_radius_lerr,st_mratio,st_mratio_uerr,st_mratio_lerr,Binary,Ref_link,controversial,pl_projobliqabs,pl_projobliqabs_uerr,pl_projobliqabs_lerr
WASP-066,6600,150,150,y,-4.0,22.0,22.0,-999.0,-999.0,-999.0,Addison_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A/abstract,b,WASP-066,TIC 53735810,6.73,0.37,0.37,2.35,0.98,0.98,0.0,,,1.33,0.83,0.83,1.76,0.35,0.35,0.0016827783745076,0.0007017543859649,0.0007017543859649,0,[Addison_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016ApJ...823...29A/abstract),0,4.0,22.0,22.0
WASP-069,4700,50,50,y,0.4,2.0,1.9,-999.0,-999.0,-999.0,Casasayas-Barris_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017A+A...608A.135C/abstract,b,WASP-069,TIC 248853232,12.0,0.46,0.46,0.29,0.03,0.03,0.0,,,0.98,0.14,0.14,0.86,0.03,0.03,0.0002818270165208,2.9154518950437316e-05,2.9154518950437316e-05,0,[Casasayas-Barris_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017A+A...608A.135C/abstract),0,0.4,2.0,1.9
WASP-071,6180,52,52,n,20.1,9.7,9.7,-999.0,-999.0,-999.0,Smith_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013A+A...552A.120S/abstract,b,WASP-071,TIC 422655579,4.3,0.27,0.27,1.39,0.33,0.33,0.0,,,1.559,0.07,0.07,2.14325,0.099214,0.106263,0.0008491401692171,0.000201594428663,0.000201594428663,0,[Smith_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013A+A...552A.120S/abstract),0,20.1,9.7,9.7
WASP-071,6180,52,52,y,-1.9,7.1,7.5,-999.0,-999.0,-999.0,Brown_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract,b,WASP-071,TIC 422655579,4.3,0.27,0.27,1.39,0.33,0.33,0.0,,,1.559,0.07,0.07,2.14325,0.099214,0.106263,0.0008491401692171,0.000201594428663,0.000201594428663,0,[Brown_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.464..810B/abstract),0,1.8999999999999773,7.5,7.1
WASP-072,6250,100,100,y,-7.0,11.0,12.0,-999.0,-999.0,-999.0,Addison_et_al._(2018),https://ui.adsabs.harvard.edu/abs/2018AJ....156..197A/abstract,b,WASP-072,TIC 122612091,4.61,0.35,0.35,2.3,0.7,0.7,0.0,,,2.78,1.28,1.28,2.18,0.29,0.29,0.0007879410757108,0.0002398081534772,0.0002398081534772,1,[Addison_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/2018AJ....156..197A/abstract),0,7.0,12.0,11.0
WASP-074,5984,57,57,y,0.77,0.99,0.99,-999.0,-999.0,-999.0,Luque_et_al.(2020),https://ui.adsabs.harvard.edu/abs/2020A+A...642A..50L/abstract,b,WASP-074,TIC 244089109,4.86,0.2,0.2,0.72,0.12,0.12,0.0,,,0.98,0.24,0.24,1.42,0.1,0.1,0.0006997084548104,0.0001166180758017,0.0001166180758017,0,[Luque_et_al.(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020A+A...642A..50L/abstract),0,0.77,0.99,0.99
WASP-076,6329,65,65,n,61.3,7.6,5.1,-999.0,-999.0,-999.0,Ehrenreich_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020Natur.580..597E/abstract,b,WASP-076,TIC 293435336,,,,0.894,0.014,0.013,0.0,,,1.458,0.021,0.021,1.756,0.071,0.071,0.0005839702135998,9.144947416552356e-06,8.491736886798615e-06,1,[Ehrenreich_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020Natur.580..597E/abstract),0,61.3,7.6,5.1
WASP-076,6329,65,65,y,-37.0,13.0,21.0,-999.0,-999.0,-999.0,Bourrier_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...691A.113B/abstract,b,WASP-076,TIC 293435336,,,,0.894,0.014,0.013,0.0,,,1.458,0.021,0.021,1.756,0.071,0.071,0.0005839702135998,9.144947416552356e-06,8.491736886798615e-06,1,[Bourrier_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...691A.113B/abstract),0,37.0,21.0,13.0
WASP-077,5605,41,41,y,-8.0,19.0,18.0,-999.0,-999.0,-999.0,Zak_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...686A.147Z/abstract,b,WASP-077,TIC 1129033,5.490086,9e-06,9e-06,1.6654,0.00045,0.00045,0.01353,0.0006,0.0006,0.903,0.066,0.059,0.91,0.025,0.023,0.0017564731318884,4.746084480303749e-07,4.746084480303749e-07,1,[Zak_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...686A.147Z/abstract),0,8.0,18.0,19.0
WASP-078,6100,150,150,y,-6.4,5.9,5.9,-999.0,-999.0,-999.0,Brown_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract,b,WASP-078,TIC 139528693,,,,1.11,0.54,0.54,0.0,,,1.87,1.36,1.36,2.46,0.58,0.58,0.0005653170359052,0.0002750190985485,0.0002750190985485,1,[Brown_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.464..810B/abstract),0,6.399999999999977,5.9,5.9
WASP-079,6600,100,100,n,-106.0,19.0,13.0,-999.0,-999.0,-999.0,Addison_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013ApJ...774L...9A/abstract,b,WASP-079,TIC 170634116,,,,0.85,0.08,0.08,0.0,,,1.39,0.06,0.06,1.51,0.04,0.03,0.0005823912298732,5.481329222336417e-05,5.481329222336417e-05,0,[Addison_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013ApJ...774L...9A/abstract),0,106.0,13.0,19.0
WASP-079,6600,100,100,n,-95.2,0.9,1.0,-999.0,-999.0,-999.0,Brown_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract,b,WASP-079,TIC 170634116,,,,0.85,0.08,0.08,0.0,,,1.39,0.06,0.06,1.51,0.04,0.03,0.0005823912298732,5.481329222336417e-05,5.481329222336417e-05,0,[Brown_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.464..810B/abstract),0,95.19999999999999,1.0,0.9
WASP-079,6600,100,100,y,-99.1,4.1,3.9,-999.0,-999.0,-999.0,Johnson_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017AJ....154..137J/abstract,b,WASP-079,TIC 170634116,,,,0.85,0.08,0.08,0.0,,,1.39,0.06,0.06,1.51,0.04,0.03,0.0005823912298732,5.481329222336417e-05,5.481329222336417e-05,0,[Johnson_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017AJ....154..137J/abstract),0,99.10000000000002,3.9,4.1
WASP-080,4145,100,100,n,0.0,20.0,20.0,-999.0,-999.0,-999.0,Triaud_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013A+A...551A..80T/abstract,b,WASP-080,TIC 243921117,12.63,0.08,0.13,0.538,0.035,0.036,0.002,0.01,0.002,0.577,0.051,0.054,0.586,0.017,0.018,0.0008880085829825,5.777007510109764e-05,5.942064867541471e-05,1,[Triaud_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013A+A...551A..80T/abstract),0,0.0,20.0,20.0
WASP-080,4145,100,100,y,-14.0,14.0,14.0,-999.0,-999.0,-999.0,Triaud_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015MNRAS.450.2279T/abstract,b,WASP-080,TIC 243921117,12.63,0.08,0.13,0.538,0.035,0.036,0.002,0.01,0.002,0.577,0.051,0.054,0.586,0.017,0.018,0.0008880085829825,5.777007510109764e-05,5.942064867541471e-05,1,[Triaud_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015MNRAS.450.2279T/abstract),0,14.0,14.0,14.0
WASP-084b,5280,80,80,y,-0.3,1.7,1.7,17.3,7.7,7.7,Anderson_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015ApJ...800L...9A/abstract,b,WASP-084,TIC 350293646,21.78,0.21,0.2,0.692,0.058,0.058,0.077,,,0.853,0.038,0.038,0.768,0.019,0.019,0.0007726232345224,6.475743873164741e-05,6.475743873164741e-05,0,[Anderson_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015ApJ...800L...9A/abstract),0,0.30000000000001137,1.7,1.7
WASP-085,5685,65,65,n,0.0,14.0,14.0,-999.0,-999.0,-999.0,Mocnik_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016AJ....151..150M/abstract,b,WASP-085,TIC 380619414,7.834,0.09,0.108,1.265,0.065,0.065,0.0,,,1.09,0.08,0.08,0.935,0.023,0.023,0.0011052861511577,5.679335954565312e-05,5.679335954565312e-05,1,[Mocnik_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016AJ....151..150M/abstract),0,0.0,14.0,14.0
WASP-085,5685,65,65,y,-16.2,2.9,2.9,-999.0,-999.0,-999.0,Jiang_et_al._(2023),https://ui.adsabs.harvard.edu/abs/arXiv:2307.09577/abstract,b,WASP-085,TIC 380619414,7.834,0.09,0.108,1.265,0.065,0.065,0.0,,,1.09,0.08,0.08,0.935,0.023,0.023,0.0011052861511577,5.679335954565312e-05,5.679335954565312e-05,1,[Jiang_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2307.09577/abstract),0,16.19999999999999,2.9,2.9
WASP-087,6450,120,120,y,-8.0,11.0,11.0,-999.0,-999.0,-999.0,Addison_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A/abstract,b,WASP-087,TIC 15445551,3.89,0.49,0.42,2.18,0.15,0.15,0.0,,,1.204,0.093,0.093,1.627,0.062,0.062,0.0017244106945103,0.0001186521120075,0.0001186521120075,1,[Addison_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016ApJ...823...29A/abstract),0,8.0,11.0,11.0
WASP-094,6170,80,80,n,151.0,16.0,23.0,-999.0,-999.0,-999.0,Neveu-VanMalle_et_al._(2014),https://ui.adsabs.harvard.edu/abs/2014A+A...572A..49N/abstract,b,WASP-094,TIC 92352620,,,,0.5,0.13,0.13,0.0,,,1.67,0.64,0.64,1.48,0.12,0.12,0.0002851439977188,7.413743940690049e-05,7.413743940690049e-05,1,[Neveu-VanMalle_et_al._(2014)](https://ui.adsabs.harvard.edu/link_gateway/2014A+A...572A..49N/abstract),0,151.0,16.0,23.0
WASP-094,6170,80,80,y,123.0,3.0,3.0,-999.0,-999.0,-999.0,Ahrer_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024MNRAS.530.2749A/abstract,b,WASP-094,TIC 92352620,,,,0.5,0.13,0.13,0.0,,,1.67,0.64,0.64,1.48,0.12,0.12,0.0002851439977188,7.413743940690049e-05,7.413743940690049e-05,1,[Ahrer_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024MNRAS.530.2749A/abstract),0,123.0,3.0,3.0
WASP-100,6940,120,120,y,79.0,19.0,10.0,-999.0,-999.0,-999.0,Addison_et_al._(2018),https://ui.adsabs.harvard.edu/abs/2018AJ....156..197A/abstract,b,WASP-100,TIC 38846515,,,,1.26,0.45,0.45,0.0,,,0.77,0.42,0.42,1.57,0.16,0.16,0.0015584415584415,0.0005565862708719,0.0005565862708719,1,[Addison_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/2018AJ....156..197A/abstract),0,79.0,19.0,10.0
WASP-101,6380,120,120,y,34.0,3.0,3.0,-999.0,-999.0,-999.0,Zak_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...686A.147Z/abstract,b,WASP-101,TIC 47911178,,,,0.51,0.08,0.08,0.0,,,1.41,0.3,0.3,1.31,0.08,0.08,0.0003444782168186,5.4035798716649785e-05,5.4035798716649785e-05,0,[Zak_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...686A.147Z/abstract),0,34.0,3.0,3.0
WASP-103,6110,160,160,n,3.0,33.0,33.0,-999.0,-999.0,-999.0,Addison_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016ApJ...823...29A/abstract,b,WASP-103,TIC 276754403,,,,1.49,0.088,0.088,0.15,,,1.22,0.039,0.036,1.436,0.052,0.031,0.0011631537861046,6.869633099141296e-05,6.869633099141296e-05,0,[Addison_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016ApJ...823...29A/abstract),0,3.0,33.0,33.0
WASP-103,6110,160,160,y,2.0,35.0,36.0,-999.0,-999.0,-999.0,Zak_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...686A.147Z/abstract,b,WASP-103,TIC 276754403,,,,1.49,0.088,0.088,0.15,,,1.22,0.039,0.036,1.436,0.052,0.031,0.0011631537861046,6.869633099141296e-05,6.869633099141296e-05,0,[Zak_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...686A.147Z/abstract),0,2.0,35.0,36.0
WASP-105,5070,130,130,y,-14.0,28.0,24.0,-999.0,-999.0,-999.0,Zak_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...686A.147Z/abstract,b,WASP-105,TIC 158623531,17.9,0.2,0.2,1.8,0.1,0.1,0.0,,,0.89,0.09,0.09,0.9,0.03,0.03,0.0019261637239165,0.0001070090957731,0.0001070090957731,0,[Zak_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...686A.147Z/abstract),0,14.0,24.0,28.0
WASP-106,6265,36,36,n,-1.0,11.0,11.0,-999.0,-999.0,-999.0,Harre_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....166..159H/abstract,b,WASP-106,TIC 53189332,14.2,0.11,0.43,1.93,0.15,0.15,0.023,0.027,0.016,1.175,0.082,0.074,1.47,0.016,0.017,0.001564336372847,0.0001215805471124,0.0001215805471124,0,[Harre_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....166..159H/abstract),0,1.0,11.0,11.0
WASP-106,6265,36,36,n,6.0,17.0,18.0,26.0,12.0,17.0,Wright_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....166..217W/abstract,b,WASP-106,TIC 53189332,14.2,0.11,0.43,1.93,0.15,0.15,0.023,0.027,0.016,1.175,0.082,0.074,1.47,0.016,0.017,0.001564336372847,0.0001215805471124,0.0001215805471124,0,[Wright_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....166..217W/abstract),0,6.0,17.0,18.0
WASP-106,6265,36,36,n,-3.0,9.0,10.0,-999.0,-999.0,-999.0,Prinoth_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..133P/abstract,b,WASP-106,TIC 53189332,14.2,0.11,0.43,1.93,0.15,0.15,0.023,0.027,0.016,1.175,0.082,0.074,1.47,0.016,0.017,0.001564336372847,0.0001215805471124,0.0001215805471124,0,[Prinoth_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..133P/abstract),0,3.0,10.0,9.0
WASP-106,6265,36,36,y,1.0,12.0,12.0,-999.0,-999.0,-999.0,Espinoza-Retamal_et_al._(2025),https://ui.adsabs.harvard.edu/abs/arXiv:2412.08692/abstract,b,WASP-106,TIC 53189332,14.2,0.11,0.43,1.93,0.15,0.15,0.023,0.027,0.016,1.175,0.082,0.074,1.47,0.016,0.017,0.001564336372847,0.0001215805471124,0.0001215805471124,0,[Espinoza-Retamal_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2412.08692/abstract),0,1.0,12.0,12.0
WASP-107,4425,70,70,n,-999.0,-999.0,-999.0,90.0,50.0,50.0,Dai_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017AJ....153..205D/abstract,b,WASP-107,TIC 429302040,18.164,0.037,0.037,0.096,0.005,0.005,0.06,0.04,0.04,0.683,0.017,0.016,0.67,0.02,0.02,0.0001338632085337,6.972042111134351e-06,6.972042111134351e-06,0,[Dai_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017AJ....153..205D/abstract),0,999.0,-999.0,-999.0
WASP-107,4425,70,70,y,118.0,38.0,19.0,-999.0,-999.0,-999.0,Rubenzahl_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021AJ....161..119R/abstract,b,WASP-107,TIC 429302040,18.164,0.037,0.037,0.096,0.005,0.005,0.06,0.04,0.04,0.683,0.017,0.016,0.67,0.02,0.02,0.0001338632085337,6.972042111134351e-06,6.972042111134351e-06,0,[Rubenzahl_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021AJ....161..119R/abstract),0,118.0,38.0,19.0
WASP-107,4425,70,70,y,-158.0,15.0,19.0,103.5,1.79,1.8,Bourrier_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023A+A...669A..63B/abstract,b,WASP-107,TIC 429302040,18.164,0.037,0.037,0.096,0.005,0.005,0.06,0.04,0.04,0.683,0.017,0.016,0.67,0.02,0.02,0.0001338632085337,6.972042111134351e-06,6.972042111134351e-06,0,[Bourrier_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023A+A...669A..63B/abstract),0,158.0,19.0,15.0
WASP-109,6520,140,140,y,99.0,10.0,9.0,-999.0,-999.0,-999.0,Addison_et_al._(2018),https://ui.adsabs.harvard.edu/abs/2018AJ....156..197A/abstract,b,WASP-109,TIC 335255072,,,,,,,,,,,,,,,,,,,0,[Addison_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/2018AJ....156..197A/abstract),0,99.0,10.0,9.0
WASP-111,6400,150,150,y,-5.0,16.0,16.0,-999.0,-999.0,-999.0,Anderson_et_al._(2014),https://ui.adsabs.harvard.edu/abs/arXiv:1410.3449/abstract,b,WASP-111,TIC 25375553,,,,,,,,,,,,,,,,,,,1,[Anderson_et_al._(2014)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:1410.3449/abstract),0,5.0,16.0,16.0
WASP-117,6040,90,90,n,44.0,11.0,11.0,69.5,3.6,3.1,Lendl_et_al._(2014),https://ui.adsabs.harvard.edu/abs/2014A+A...568A..81L/abstract,b,WASP-117,TIC 166739520,17.43,0.98,0.98,0.3,0.05,0.05,0.3,0.02,0.02,1.29,0.3,0.3,1.22,0.06,0.06,0.0002214839424141,3.6913990402362495e-05,3.6913990402362495e-05,0,[Lendl_et_al._(2014)](https://ui.adsabs.harvard.edu/link_gateway/2014A+A...568A..81L/abstract),0,44.0,11.0,11.0
WASP-117,6040,90,90,y,-46.9,5.5,4.8,-999.0,-999.0,-999.0,Carone_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021A+A...646A.168C/abstract,b,WASP-117,TIC 166739520,17.43,0.98,0.98,0.3,0.05,0.05,0.3,0.02,0.02,1.29,0.3,0.3,1.22,0.06,0.06,0.0002214839424141,3.6913990402362495e-05,3.6913990402362495e-05,0,[Carone_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021A+A...646A.168C/abstract),0,46.89999999999998,4.8,5.5
WASP-120,6450,120,120,y,-2.0,4.0,4.0,-999.0,-999.0,-999.0,Zak_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...686A.147Z/abstract,b,WASP-120,TIC 152476657,5.9,0.33,0.33,4.85,0.21,0.21,0.057,0.022,0.018,1.393,0.057,0.057,1.87,0.11,0.11,0.0033158992240112,0.0001435750179468,0.0001435750179468,0,[Zak_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...686A.147Z/abstract),0,2.0,4.0,4.0
WASP-121,6626,66,66,n,-257.8,5.5,5.3,-999.0,-999.0,-999.0,Delrez_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract,b,WASP-121,TIC 22529346,,,,1.157,0.07,0.07,0.0,,,1.358,0.075,0.084,1.458,0.03,0.03,0.0008114173504453,4.909180166912126e-05,4.909180166912126e-05,0,[Delrez_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016MNRAS.458.4025D/abstract),0,102.19999999999999,5.5,5.3
WASP-121,6626,66,66,y,87.2,0.41,0.45,88.1,0.25,0.25,Bourrier_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020A+A...635A.205B/abstract,b,WASP-121,TIC 22529346,,,,1.157,0.07,0.07,0.0,,,1.358,0.075,0.084,1.458,0.03,0.03,0.0008114173504453,4.909180166912126e-05,4.909180166912126e-05,0,[Bourrier_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020A+A...635A.205B/abstract),0,87.2,0.41,0.45
WASP-121,6626,66,66,n,-87.08,0.29,0.27,-999.0,-999.0,-999.0,Borsa_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021A+A...645A..24B/abstract,b,WASP-121,TIC 22529346,,,,1.157,0.07,0.07,0.0,,,1.358,0.075,0.084,1.458,0.03,0.03,0.0008114173504453,4.909180166912126e-05,4.909180166912126e-05,0,[Borsa_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021A+A...645A..24B/abstract),0,87.07999999999998,0.27,0.29
WASP-122,5720,130,130,y,0.09,0.88,0.9,-999.0,-999.0,-999.0,Stangret_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...691A.120S/abstract,b,WASP-122,TIC 134537478,4.248,0.072,0.072,1.284,0.032,0.032,0.0,,,1.239,0.039,0.039,1.52,0.03,0.03,0.0009869710596102,2.4597409585303047e-05,2.4597409585303047e-05,1,[Stangret_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...691A.120S/abstract),0,0.09,0.88,0.9
WASP-127,5750,100,100,y,-128.4,5.6,5.5,-999.0,-999.0,-999.0,Allart_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020A+A...644A.155A/abstract,b,WASP-127,TIC 169226822,7.81,0.11,0.09,0.1647,0.0214,0.0172,0.0,,,0.95,0.02,0.02,1.333,0.027,0.027,0.0001651127819548,2.145363408521303e-05,1.724310776942356e-05,1,[Allart_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020A+A...644A.155A/abstract),0,128.4,5.5,5.6
WASP-127,5750,100,100,n,-150.6,8.1,8.7,-999.0,-999.0,-999.0,Cristo_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022A+A...660A..52C/abstract,b,WASP-127,TIC 169226822,7.81,0.11,0.09,0.1647,0.0214,0.0172,0.0,,,0.95,0.02,0.02,1.333,0.027,0.027,0.0001651127819548,2.145363408521303e-05,1.724310776942356e-05,1,[Cristo_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022A+A...660A..52C/abstract),0,150.6,8.7,8.1
WASP-130,5600,100,100,n,-1.0,2.0,2.0,-999.0,-999.0,-999.0,Prinoth_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..133P/abstract,b,WASP-130,TIC 243200602,22.66,0.03,0.03,1.23,0.04,0.04,0.0,,,1.04,0.04,0.04,0.96,0.03,0.03,0.0011263736263736,3.663003663003663e-05,3.663003663003663e-05,1,[Prinoth_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..133P/abstract),0,1.0,2.0,2.0
WASP-130,5600,100,100,y,-5.8,2.1,2.2,-999.0,-999.0,-999.0,Espinoza-Retamal_et_al._(2025),https://ui.adsabs.harvard.edu/abs/arXiv:2412.08692/abstract,b,WASP-130,TIC 243200602,22.66,0.03,0.03,1.23,0.04,0.04,0.0,,,1.04,0.04,0.04,0.96,0.03,0.03,0.0011263736263736,3.663003663003663e-05,3.663003663003663e-05,1,[Espinoza-Retamal_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2412.08692/abstract),0,5.800000000000011,2.2,2.1
WASP-131,5990,50,50,y,162.4,1.3,1.2,123.7,12.8,8.0,Doyle_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023MNRAS.522.4499D/abstract,b,WASP-131,TIC 271168962,8.37,0.15,0.15,0.273,0.019,0.019,0.0,,,1.06,0.068,0.068,1.561,0.043,0.043,0.0002452830188679,1.707097933513028e-05,1.707097933513028e-05,1,[Doyle_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023MNRAS.522.4499D/abstract),0,162.4,1.3,1.2
WASP-131,5990,50,50,n,161.0,5.0,5.0,-999.0,-999.0,-999.0,Zak_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...686A.147Z/abstract,b,WASP-131,TIC 271168962,8.37,0.15,0.15,0.273,0.019,0.019,0.0,,,1.06,0.068,0.068,1.561,0.043,0.043,0.0002452830188679,1.707097933513028e-05,1.707097933513028e-05,1,[Zak_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...686A.147Z/abstract),0,161.0,5.0,5.0
WASP-134,5700,100,100,y,-43.7,9.9,9.9,-999.0,-999.0,-999.0,Anderson_et_al._(2018),https://ui.adsabs.harvard.edu/abs/arXiv:1812.09264/abstract,b,WASP-134,TIC 388909695,,,,,,,,,,,,,,,,,,,0,[Anderson_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:1812.09264/abstract),1,43.69999999999999,9.9,9.9
WASP-136,6250,100,100,y,-38.0,16.0,18.0,60.0,8.0,8.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,b,WASP-136,TIC 176220787,6.87,0.12,0.12,1.51,0.08,0.08,0.0,,,1.41,0.07,0.07,2.39014,0.115251,0.115251,0.0010199257007767,5.4035798716649785e-05,5.4035798716649785e-05,0,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,38.0,18.0,16.0
WASP-139,5233,60,60,y,-85.6,7.7,4.2,-999.0,-999.0,-999.0,Espinoza-Retamal_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..185E/abstract,b,WASP-139,TIC 159951311,17.19,0.14,0.14,0.117,0.017,0.017,0.0,,,0.92,0.1,0.1,0.8,0.04,0.04,0.0001211180124223,1.7598343685300207e-05,1.7598343685300207e-05,1,[Espinoza-Retamal_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..185E/abstract),0,85.60000000000002,4.2,7.7
WASP-140,5300,100,100,y,-1.0,3.0,3.0,30.0,18.0,15.0,Zak_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025A+A...694A..91Z/abstract,b,WASP-140,TIC 178284730,7.94,0.12,0.12,2.44,0.07,0.07,0.047,0.0035,0.0035,0.9,0.04,0.04,0.87,0.04,0.04,0.0025820105820105,7.407407407407407e-05,7.407407407407407e-05,1,[Zak_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025A+A...694A..91Z/abstract),0,1.0,3.0,3.0
